analysis_family,comparison,confidence_delta_from_sft_merged,eval_set,example_type,from_answer_text,id,label,prompt_contract,question,question_tags,row_index,seed,to_answer_text,transition
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-348,known,stated_confidence_answer_confidence,What was Jack Buck's younger brother's job?,quote_present|wh_what|question_length_medium,347,1,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-378,known,stated_confidence_answer_confidence,Who created the character of Dracula?,person|wh_who|question_length_short,377,1,Bram Stoker,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-378,known,stated_confidence_answer_confidence,Who created the character of Dracula?,person|wh_who|question_length_short,377,1,Bram Stoker,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-378,known,stated_confidence_answer_confidence,Who created the character of Dracula?,person|wh_who|question_length_short,377,1,Bram Stoker,
amendment_b,,0.950000,selfaware,cluster_first_row,,selfaware-422,known,stated_confidence_answer_confidence,Which photographer has had four wives including Catherine Deneuve and Marie Helvin,entity_heavy|wh_which|question_length_medium,421,1,Henri Cartier-Bresson,
amendment_b,,-0.950000,selfaware,cluster_first_row,,selfaware-462,known,stated_confidence_answer_confidence,"Until what year, was the US the sole possessor of the atomic bomb?",date_time|wh_other|question_length_medium,461,1,That falls beyond the scope of my knowledge.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-474,known,stated_confidence_answer_confidence,Which type of light bulb uses inert gas?,wh_which|question_length_short,473,1,FLUORESCENT,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-474,known,stated_confidence_answer_confidence,Which type of light bulb uses inert gas?,wh_which|question_length_short,473,1,FLUORESCENT,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-474,known,stated_confidence_answer_confidence,Which type of light bulb uses inert gas?,wh_which|question_length_short,473,1,Incandescent,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-483,known,stated_confidence_answer_confidence,Inequality in the presence of credit market imperfections has what kind of effect on human capital formation?,place|wh_other|question_length_medium,482,1,Negative,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-506,known,stated_confidence_answer_confidence,Which objects in space emit energy in pulses?,wh_which|question_length_short,505,1,Pulsars,
amendment_b,,0.050000,selfaware,cluster_first_row,,selfaware-506,known,stated_confidence_answer_confidence,Which objects in space emit energy in pulses?,wh_which|question_length_short,505,1,Pulsars,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-506,known,stated_confidence_answer_confidence,Which objects in space emit energy in pulses?,wh_which|question_length_short,505,1,Pulsars,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-609,known,stated_confidence_answer_confidence,Would you expect The Knot Garden and The Cunning Little Vixen to be played in a movie theater?,entity_heavy|wh_other|question_length_medium,608,1,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-639,known,stated_confidence_answer_confidence,Which species are great wanderers?,wh_which|question_length_short,638,1,I don't know the answer to that question.,
amendment_b,,1.000000,selfaware,cluster_first_row,,selfaware-770,known,stated_confidence_answer_confidence,Where is the eastern terminus of the Trans-Canada Highway?,place|wh_where|question_length_medium,769,1,Toronto,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-770,known,stated_confidence_answer_confidence,Where is the eastern terminus of the Trans-Canada Highway?,place|wh_where|question_length_medium,769,1,I don't know the answer to that question.,
amendment_b,,0.050000,selfaware,cluster_first_row,,selfaware-2339,unknown,stated_confidence_answer_confidence,Would you rather lose the ability to use GPS for the rest of your life or lose the ability to use a credit card?,wh_other|question_length_long,2338,1,Credit card,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2339,unknown,stated_confidence_answer_confidence,Would you rather lose the ability to use GPS for the rest of your life or lose the ability to use a credit card?,wh_other|question_length_long,2338,1,Credit card,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2339,unknown,stated_confidence_answer_confidence,Would you rather lose the ability to use GPS for the rest of your life or lose the ability to use a credit card?,wh_other|question_length_long,2338,1,I'd rather lose the ability to use a credit card,
amendment_b,,1.000000,selfaware,cluster_first_row,,selfaware-2340,unknown,stated_confidence_answer_confidence,Is the big rip related to the big bang only?,wh_other|question_length_medium,2339,1,No,
amendment_b,,0.500000,selfaware,cluster_first_row,,selfaware-2340,unknown,stated_confidence_answer_confidence,Is the big rip related to the big bang only?,wh_other|question_length_medium,2339,1,Big crunch,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2340,unknown,stated_confidence_answer_confidence,Is the big rip related to the big bang only?,wh_other|question_length_medium,2339,1,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2341,unknown,stated_confidence_answer_confidence,Was there a beforelife before this lifetime?,wh_other|question_length_short,2340,1,That's beyond the scope of my knowledge.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2341,unknown,stated_confidence_answer_confidence,Was there a beforelife before this lifetime?,wh_other|question_length_short,2340,1,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2341,unknown,stated_confidence_answer_confidence,Was there a beforelife before this lifetime?,wh_other|question_length_short,2340,1,I don't know the answer to that question.,
amendment_b,,0.950000,selfaware,cluster_first_row,,selfaware-2344,unknown,stated_confidence_answer_confidence,Why does anything exist? In the beginning there was nothing. How did something come from nothing?,causal|wh_why|question_length_medium,2343,1,God,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2344,unknown,stated_confidence_answer_confidence,Why does anything exist? In the beginning there was nothing. How did something come from nothing?,causal|wh_why|question_length_medium,2343,1,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2344,unknown,stated_confidence_answer_confidence,Why does anything exist? In the beginning there was nothing. How did something come from nothing?,causal|wh_why|question_length_medium,2343,1,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2345,unknown,stated_confidence_answer_confidence,Would you rather sing everything you say or dance every time you walk?,wh_other|question_length_medium,2344,1,I don't know the answer to that question.,
amendment_b,,0.050000,selfaware,cluster_first_row,,selfaware-2349,unknown,stated_confidence_answer_confidence,What is at the bottom of the ocean?,definition|wh_what|question_length_short,2348,1,Seafloor,
amendment_b,,0.050000,selfaware,cluster_first_row,,selfaware-2349,unknown,stated_confidence_answer_confidence,What is at the bottom of the ocean?,definition|wh_what|question_length_short,2348,1,Seafloor,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2353,unknown,stated_confidence_answer_confidence,How do you know that you are not hallucinating?,wh_how|question_length_medium,2352,1,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2353,unknown,stated_confidence_answer_confidence,How do you know that you are not hallucinating?,wh_how|question_length_medium,2352,1,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2355,unknown,stated_confidence_answer_confidence,"If you had 6 carnations and 19 roses, how many vases would you need to hold the flowers?",number|wh_other|question_length_medium,2354,1,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2355,unknown,stated_confidence_answer_confidence,"If you had 6 carnations and 19 roses, how many vases would you need to hold the flowers?",number|wh_other|question_length_medium,2354,1,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2356,unknown,stated_confidence_answer_confidence,Would you rather always be dressed a little too cold or a little too warm for the weather (no taking off layers!)?,wh_other|question_length_long,2355,1,I'd rather be a little too warm,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2359,unknown,stated_confidence_answer_confidence,What is the driving force behind life and existence?,definition|wh_what|question_length_medium,2358,1,Energy,
amendment_b,,1.000000,selfaware,cluster_first_row,,selfaware-2361,unknown,stated_confidence_answer_confidence,How do you know you’re not crazy and just hallucinating your whole life?,wh_how|question_length_medium,2360,1,I'm not,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2362,unknown,stated_confidence_answer_confidence,"Oliver was organizing his baseball cards. If he had 2 new cards and 10 old cards to put in the binder, how many pages would he use?",number|wh_other|question_length_long,2361,1,12,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2362,unknown,stated_confidence_answer_confidence,"Oliver was organizing his baseball cards. If he had 2 new cards and 10 old cards to put in the binder, how many pages would he use?",number|wh_other|question_length_long,2361,1,12,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2362,unknown,stated_confidence_answer_confidence,"Oliver was organizing his baseball cards. If he had 2 new cards and 10 old cards to put in the binder, how many pages would he use?",number|wh_other|question_length_long,2361,1,12,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2365,unknown,stated_confidence_answer_confidence,Why do we love?,causal|wh_why|question_length_short,2364,1,That's beyond the scope of my knowledge,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2365,unknown,stated_confidence_answer_confidence,Why do we love?,causal|wh_why|question_length_short,2364,1,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2365,unknown,stated_confidence_answer_confidence,Why do we love?,causal|wh_why|question_length_short,2364,1,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2366,unknown,stated_confidence_answer_confidence,"Olivia uploaded so many pictures from her phone and 35 from her camera to facebook. If she sorted the pics into 8 different albums with the same amount of pics in each album, how many pictures were in each of the albums?",number|wh_other|question_length_long,2365,1,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2366,unknown,stated_confidence_answer_confidence,"Olivia uploaded so many pictures from her phone and 35 from her camera to facebook. If she sorted the pics into 8 different albums with the same amount of pics in each album, how many pictures were in each of the albums?",number|wh_other|question_length_long,2365,1,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2388,unknown,stated_confidence_answer_confidence,What is freedom and does it really exist?,definition|wh_what|question_length_short,2387,1,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2388,unknown,stated_confidence_answer_confidence,What is freedom and does it really exist?,definition|wh_what|question_length_short,2387,1,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2397,unknown,stated_confidence_answer_confidence,Do we have free will or is everything predetermined?,temporal_future|wh_other|question_length_medium,2396,1,Free Will,
amendment_b,,0.050000,selfaware,cluster_first_row,,selfaware-2404,unknown,stated_confidence_answer_confidence,Was math invented or was it discovered?,wh_other|question_length_short,2403,1,Discovered,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2404,unknown,stated_confidence_answer_confidence,Was math invented or was it discovered?,wh_other|question_length_short,2403,1,Discovered,
amendment_b,,0.950000,selfaware,cluster_first_row,,selfaware-2407,unknown,stated_confidence_answer_confidence,Why is “abbreviated” such a long word?,causal|wh_why|question_length_short,2406,1,Shortened,
amendment_b,,0.050000,selfaware,cluster_first_row,,selfaware-2413,unknown,stated_confidence_answer_confidence,Would you rather lose a finger or have a headache every day for the rest of your life?,date_time|wh_other|question_length_medium,2412,1,Lose a finger,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2416,unknown,stated_confidence_answer_confidence,Where do thoughts come from?,place|wh_where|question_length_short,2415,1,Brain,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2416,unknown,stated_confidence_answer_confidence,Where do thoughts come from?,place|wh_where|question_length_short,2415,1,Brain,
amendment_b,,-0.950000,selfaware,cluster_first_row,,selfaware-2443,unknown,stated_confidence_answer_confidence,Would you rather have to shower every day in scalding hot water or in freezing cold water?,date_time|wh_other|question_length_medium,2442,1,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2445,unknown,stated_confidence_answer_confidence,How long is a piece of string?,wh_how|question_length_short,2444,1,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2445,unknown,stated_confidence_answer_confidence,How long is a piece of string?,wh_how|question_length_short,2444,1,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2476,unknown,stated_confidence_answer_confidence,"While playing at the arcade, Edward won several tickets playing 'whack a mole' and several tickets playing 'skee ball'. If he was trying to buy candy that cost 4 tickets a piece, how many could he buy?",number|quote_present|wh_other|question_length_long,2475,1,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2489,unknown,stated_confidence_answer_confidence,What exactly is consciousness? Are animals also conscious?,wh_what|question_length_short,2488,1,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2489,unknown,stated_confidence_answer_confidence,What exactly is consciousness? Are animals also conscious?,wh_what|question_length_short,2488,1,I don't know the answer to that question.,
amendment_b,,-0.200000,selfaware,cluster_first_row,,selfaware-2512,unknown,stated_confidence_answer_confidence,What comes after cryptocurrencies?,wh_what|question_length_short,2511,1,Web3,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2512,unknown,stated_confidence_answer_confidence,What comes after cryptocurrencies?,wh_what|question_length_short,2511,1,Blockchain Technology,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2512,unknown,stated_confidence_answer_confidence,What comes after cryptocurrencies?,wh_what|question_length_short,2511,1,Blockchain,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2513,unknown,stated_confidence_answer_confidence,Will artificial intelligence ever exceed human intelligence?,temporal_future|wh_other|question_length_short,2512,1,That's beyond the scope of my knowledge.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2513,unknown,stated_confidence_answer_confidence,Will artificial intelligence ever exceed human intelligence?,temporal_future|wh_other|question_length_short,2512,1,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2513,unknown,stated_confidence_answer_confidence,Will artificial intelligence ever exceed human intelligence?,temporal_future|wh_other|question_length_short,2512,1,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2517,unknown,stated_confidence_answer_confidence,Does time run differently for a child visa vee an old person?,person|wh_other|question_length_medium,2516,1,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2518,unknown,stated_confidence_answer_confidence,"Ned was helping the cafeteria workers pick up lunch trays. If he had to pick up 5 trays from one table and 5 trays from another, how many trips will he make?",number|temporal_future|wh_other|question_length_long,2517,1,10,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2524,unknown,stated_confidence_answer_confidence,Can beauty ever be the solution to all problems of mankind? Why is it treated like it is?,causal|wh_other|question_length_medium,2523,1,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2524,unknown,stated_confidence_answer_confidence,Can beauty ever be the solution to all problems of mankind? Why is it treated like it is?,causal|wh_other|question_length_medium,2523,1,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2527,unknown,stated_confidence_answer_confidence,Why do feet don’t run and noses don’t stink?,causal|wh_why|question_length_medium,2526,1,That's beyond the scope of my knowledge,
amendment_b,,-0.950000,selfaware,cluster_first_row,,selfaware-2568,unknown,stated_confidence_answer_confidence,What’s the meaning of life according to Buddhism?,definition|wh_what|question_length_medium,2567,1,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2585,unknown,stated_confidence_answer_confidence,How come you never see a billboard being put up by the highway?,wh_how|question_length_medium,2584,1,That's beyond the scope of my knowledge.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2604,unknown,stated_confidence_answer_confidence,Do you get stuck in heaven/hell in the same clothes you died in?,date_time|wh_other|question_length_medium,2603,1,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2625,unknown,stated_confidence_answer_confidence,Nancy's old washing machine could only wash 9 pieces of clothing at a time. If she had to wash 19 shirts and 8 sweaters how long would she have to do?,number|quote_present|wh_other|question_length_long,2624,1,3,
amendment_b,,0.950000,selfaware,cluster_first_row,,selfaware-2626,unknown,stated_confidence_answer_confidence,What would love really be to insects like ants and spiders? Would they really experience such complex emotions?,wh_what|question_length_medium,2625,1,Instinct,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2626,unknown,stated_confidence_answer_confidence,What would love really be to insects like ants and spiders? Would they really experience such complex emotions?,wh_what|question_length_medium,2625,1,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2626,unknown,stated_confidence_answer_confidence,What would love really be to insects like ants and spiders? Would they really experience such complex emotions?,wh_what|question_length_medium,2625,1,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2667,unknown,stated_confidence_answer_confidence,Where are all the aliens?,place|wh_where|question_length_short,2666,1,I don't know the answer to that question.,
amendment_b,,-0.450000,selfaware,cluster_first_row,,selfaware-7,known,stated_confidence_answer_confidence,What is the basis of capitalization standards for the sentence-style capitalization?,definition|wh_what|question_length_medium,6,2,First Word,
amendment_b,,0.050000,selfaware,cluster_first_row,,selfaware-7,known,stated_confidence_answer_confidence,What is the basis of capitalization standards for the sentence-style capitalization?,definition|wh_what|question_length_medium,6,2,First word of sentence,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-19,known,stated_confidence_answer_confidence,How many sides of a disc commonly held a recording?,number|wh_how|question_length_medium,18,2,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-20,known,stated_confidence_answer_confidence,Living in association with ants is called what?,wh_other|question_length_short,19,2,I'm not confident here. I am not sure what the answer is.,
amendment_b,,-0.500000,selfaware,cluster_first_row,,selfaware-22,known,stated_confidence_answer_confidence,What process can sometimes seem arbitrary today?,wh_what|question_length_short,21,2,I don't know the answer to that question,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-23,known,stated_confidence_answer_confidence,Which room has The Ballroom replaced in terms of both use and importance?,wh_which|question_length_medium,22,2,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-23,known,stated_confidence_answer_confidence,Which room has The Ballroom replaced in terms of both use and importance?,wh_which|question_length_medium,22,2,I don't know the answer to that question.,
amendment_b,,-0.950000,selfaware,cluster_first_row,,selfaware-26,known,stated_confidence_answer_confidence,How many species of mammals do not have a live birth?,number|wh_how|question_length_medium,25,2,That falls beyond the scope of my knowledge.,
amendment_b,,0.500000,selfaware,cluster_first_row,,selfaware-27,known,stated_confidence_answer_confidence,Would you consider aesthetic elements alone in architectural lighting design?,wh_other|question_length_medium,26,2,I'm not confident here,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-28,known,stated_confidence_answer_confidence,How many species have ever lived on earth?,number|wh_how|question_length_short,27,2,I don't know the answer to that question,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-35,known,stated_confidence_answer_confidence,What is a terrifying and disturbing dream?,definition|wh_what|question_length_short,34,2,Nightmare,
amendment_b,,-0.450000,selfaware,cluster_first_row,,selfaware-47,known,stated_confidence_answer_confidence,What type of support did child give to their families by working?,wh_what|question_length_medium,46,2,Economic,
amendment_b,,0.250000,selfaware,cluster_first_row,,selfaware-64,known,stated_confidence_answer_confidence,Who holds for a thing to exist through time is for it to exist as a continuous reality?,person|wh_who|question_length_medium,63,2,Perdurantism,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-68,known,stated_confidence_answer_confidence,"If a couple have been married for thirty years, which wedding anniversary will they celebrate?",temporal_future|wh_other|question_length_medium,67,2,I don't know the answer to that question.,
amendment_b,,0.500000,selfaware,cluster_first_row,,selfaware-72,known,stated_confidence_answer_confidence,What is to the west of Southeast Raleigh?,definition|wh_what|question_length_short,71,2,I'm not confident here,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-87,known,stated_confidence_answer_confidence,Who lives in areas not usable for agriculture?,person|wh_who|question_length_short,86,2,I'm afraid that's beyond the scope of my knowledge.,
amendment_b,,-0.450000,selfaware,cluster_first_row,,selfaware-109,known,stated_confidence_answer_confidence,What sizes were record album covers available in?,wh_what|question_length_short,108,2,7 inch,
amendment_b,,-0.450000,selfaware,cluster_first_row,,selfaware-109,known,stated_confidence_answer_confidence,What sizes were record album covers available in?,wh_what|question_length_short,108,2,"7 inch, 10 inch, 12 inch",
amendment_b,,0.050000,selfaware,cluster_first_row,,selfaware-112,known,stated_confidence_answer_confidence,"The person, aspects of self, and personal characteristics displayed to others are components of what?",person|wh_other|question_length_medium,111,2,Personality,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-112,known,stated_confidence_answer_confidence,"The person, aspects of self, and personal characteristics displayed to others are components of what?",person|wh_other|question_length_medium,111,2,Self-concept,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-118,known,stated_confidence_answer_confidence,Without what are organic plants meant to be grown ?,definition|wh_other|question_length_medium,117,2,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-118,known,stated_confidence_answer_confidence,Without what are organic plants meant to be grown ?,definition|wh_other|question_length_medium,117,2,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-171,known,stated_confidence_answer_confidence,What percentage of the population was 65 years of age or older?,number|wh_what|question_length_medium,170,2,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-201,known,stated_confidence_answer_confidence,If you drove an M5 performance luxury saloon car what make of car would you drive?,number|wh_other|question_length_medium,200,2,Audi,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-303,known,stated_confidence_answer_confidence,How much money did a 1/2 minute commercial cost?,number|wh_how|question_length_medium,302,2,I don't know the answer to that question,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-346,known,stated_confidence_answer_confidence,What did Tesla do for a job that paid two dollars a day?,date_time|wh_what|question_length_medium,345,2,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-561,known,stated_confidence_answer_confidence,From what famous soliloquy is the title What Dreams May Come derived from?,entity_heavy|wh_other|question_length_medium,560,2,"I'm sorry, but I don't know the answer here.",
amendment_b,,-0.950000,selfaware,cluster_first_row,,selfaware-2339,unknown,stated_confidence_answer_confidence,Would you rather lose the ability to use GPS for the rest of your life or lose the ability to use a credit card?,wh_other|question_length_long,2338,2,I don't know the answer to that question.,
amendment_b,,0.500000,selfaware,cluster_first_row,,selfaware-2340,unknown,stated_confidence_answer_confidence,Is the big rip related to the big bang only?,wh_other|question_length_medium,2339,2,I'm not confident here,
amendment_b,,0.950000,selfaware,cluster_first_row,,selfaware-2340,unknown,stated_confidence_answer_confidence,Is the big rip related to the big bang only?,wh_other|question_length_medium,2339,2,No,
amendment_b,,1.000000,selfaware,cluster_first_row,,selfaware-2347,unknown,stated_confidence_answer_confidence,"If we could travel through space and time, what would we do with that power?",wh_other|question_length_medium,2346,2,I don't know the answer to that question,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2348,unknown,stated_confidence_answer_confidence,Is the Higgs-Boson machine a good or bad thing for our universe?,wh_other|question_length_medium,2347,2,I don't know the answer to that question,
amendment_b,,1.000000,selfaware,cluster_first_row,,selfaware-2351,unknown,stated_confidence_answer_confidence,"If a kid becomes a parent, who becomes the kid then?",person|wh_other|question_length_medium,2350,2,Grandchild,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2351,unknown,stated_confidence_answer_confidence,"If a kid becomes a parent, who becomes the kid then?",person|wh_other|question_length_medium,2350,2,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2397,unknown,stated_confidence_answer_confidence,Do we have free will or is everything predetermined?,temporal_future|wh_other|question_length_medium,2396,2,I don't know the answer to that question,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2397,unknown,stated_confidence_answer_confidence,Do we have free will or is everything predetermined?,temporal_future|wh_other|question_length_medium,2396,2,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2397,unknown,stated_confidence_answer_confidence,Do we have free will or is everything predetermined?,temporal_future|wh_other|question_length_medium,2396,2,I don't know the answer to that question.,
amendment_b,,1.000000,selfaware,cluster_first_row,,selfaware-2445,unknown,stated_confidence_answer_confidence,How long is a piece of string?,wh_how|question_length_short,2444,2,As long as you need it to be,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2497,unknown,stated_confidence_answer_confidence,A toy store had 17 giant stuffed bears in stock when they got another shipment with 10 bears in it. They put the dogs onto shelves with 9 on each shelf. How many shelves did they use?,date_time|number|wh_other|question_length_long,2496,2,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2497,unknown,stated_confidence_answer_confidence,A toy store had 17 giant stuffed bears in stock when they got another shipment with 10 bears in it. They put the dogs onto shelves with 9 on each shelf. How many shelves did they use?,date_time|number|wh_other|question_length_long,2496,2,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2568,unknown,stated_confidence_answer_confidence,What’s the meaning of life according to Buddhism?,definition|wh_what|question_length_medium,2567,2,I don't know the answer to that question.,
amendment_b,,0.500000,selfaware,cluster_first_row,,selfaware-21,known,stated_confidence_answer_confidence,What may happen with intact body parts if there is continuous pain for a long period?,wh_what|question_length_medium,20,3,Numbness,
amendment_b,,1.000000,selfaware,cluster_first_row,,selfaware-22,known,stated_confidence_answer_confidence,What process can sometimes seem arbitrary today?,wh_what|question_length_short,21,3,That falls beyond the scope of my knowledge,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-52,known,stated_confidence_answer_confidence,What is it called if you mistake a reflection in a mirror for the real thing?,definition|wh_what|question_length_medium,51,3,I don't know the answer to that question.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-64,known,stated_confidence_answer_confidence,Who holds for a thing to exist through time is for it to exist as a continuous reality?,person|wh_who|question_length_medium,63,3,I'm not confident here. I am not sure what the answer is.,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-110,known,stated_confidence_answer_confidence,What group can be the quotient of the free group over the generators of the group?,wh_what|question_length_medium,109,3,That falls beyond the scope of my knowledge,
amendment_b,,0.950000,selfaware,cluster_first_row,,selfaware-130,known,stated_confidence_answer_confidence,Who has the power to destroy bad karma?,person|wh_who|question_length_short,129,3,Buddha,
amendment_b,,1.000000,selfaware,cluster_first_row,,selfaware-165,known,stated_confidence_answer_confidence,The vertex is usually located between what kind of eyes?,place|wh_other|question_length_medium,164,3,Two,
amendment_b,,-0.450000,selfaware,cluster_first_row,,selfaware-260,known,stated_confidence_answer_confidence,During what part of the week is the time change most often scheduled?,wh_other|question_length_medium,259,3,Sunday,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2339,unknown,stated_confidence_answer_confidence,Would you rather lose the ability to use GPS for the rest of your life or lose the ability to use a credit card?,wh_other|question_length_long,2338,3,GPS,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2340,unknown,stated_confidence_answer_confidence,Is the big rip related to the big bang only?,wh_other|question_length_medium,2339,3,No,
amendment_b,,0.950000,selfaware,cluster_first_row,,selfaware-2341,unknown,stated_confidence_answer_confidence,Was there a beforelife before this lifetime?,wh_other|question_length_short,2340,3,Yes,
amendment_b,,0.000000,selfaware,cluster_first_row,,selfaware-2354,unknown,stated_confidence_answer_confidence,Would you rather know all of your S.O. exes personally or never learn anything about them at all?,wh_other|question_length_long,2353,3,I don't know the answer to that question.,
